estado,cidade,bairro,endereco,preco,avaliacao,desconto,modalidade,descricao,link,foto,first_time_seen,not_seen_since
AC,RIO BRANCO,ALTO ALEGRE,"ESTRADA DE PORTO ACRE, N. 102, Chácara Vó Dourinha",222000.0,370000.0,40.0,Venda Direta Online,"Casa, 337.32 de área total, 337.32 de área privativa, 900.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8053400003826,Ver foto,2021-08-22,2021-09-03
AC,RIO BRANCO,BAHIA VELHA,"Rua Blumenau, N. 169",47300.57,106000.0,55.38,Venda Direta Online,"Terreno, 306.06 de área total, 0.00 de área privativa, 306.06 de área do terreno.",1444400614823,,2021-08-22,2021-09-03
AC,RIO BRANCO,BOSQUE,"Av Getulio Vargas, N. 1213",1602250.0,2465000.0,35.0,Venda Direta Online,"Terreno, 1188.88 de área total, 1188.88 de área privativa, 536.00 de área do terreno.",10011729,,2021-08-22,2021-09-03
AC,RIO BRANCO,BOSQUE,"Av Getulio Vargas, N. 1215",53701.8,74000.0,27.43,Venda Direta Online,"Terreno, 52.80 de área total, 0.00 de área privativa, 52.80 de área do terreno.",10011728,,2021-08-22,2021-09-03
AC,RIO BRANCO,BOSQUE,"Rua Alvorada, Lote nº NO/21/10/1/16",471504.59,687000.0,31.37,Venda Direta Online,"Comercial, 307.50 de área total, 0.00 de área privativa, 307.50 de área do terreno.",10005011,,2021-08-22,2021-09-03
AC,RIO BRANCO,BOSQUE,"Rua Manoel Rodrigues de Souza, N. 81, Dom Giocondo",361760.01,560000.0,35.4,Venda Direta Online,"Casa, 672.90 de área total, 672.90 de área privativa, 467.32 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), WC, WC Emp, 2 sala(s), DCE, sacada, cozinha, 1 vaga(s) de garagem.",1444406125085,,2021-08-22,2021-09-03
AC,RIO BRANCO,CALAFATE,"Rua Chico Mendes, N. 587",145350.01,225000.0,35.4,Venda Direta Online,"Casa, 88.76 de área total, 88.76 de área privativa, 250.06 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha.",1444404893727,Ver foto,2021-08-22,2021-09-03
AC,RIO BRANCO,CONJUNTO ESPERANCA,"RUA GENERAL VIEIRA DE MELO, N. 727, QDR 04, LT 01, CASA 02",341000.0,320000.0,0.0,1º Leilão SFI,"Casa, 0.00 de área total, 199.18 de área privativa, 0.01 de área do terreno.",1444402392356,,2021-08-26,2021-09-03
AC,RIO BRANCO,DOM GIOCONDO,"MINAS GERAIS, N. 442",1161120.0,1600000.0,27.43,Venda Direta Online,"Comercial, 664.03 de área total, 0.00 de área privativa, 664.03 de área do terreno.",10003856,,2021-08-22,2021-09-03
AC,RIO BRANCO,HABITASA,"Rua Venezuela, N. 51",91732.0,142000.0,35.4,Venda Direta Online,"Casa, 124.07 de área total, 0.00 de área privativa, 260.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",1555517212573,Ver foto,2021-08-22,2021-09-03
AC,RIO BRANCO,ISAURA PARENTE,"RUA CANINDE, N. 346, LT 22, QD C",450000.0,750000.0,40.0,Venda Direta Online,"Casa, 276.00 de área total, 276.00 de área privativa, 303.75 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 edícula.",10008688,,2021-08-22,2021-09-03
AC,RIO BRANCO,ISAURA PARENTE,"Rua Almirante Jaciguais, N. S/N, Lote urbano",175033.0,198000.0,11.6,Venda Direta Online,"Terreno, 450.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.",10004245,,2021-08-22,2021-09-03
AC,RIO BRANCO,LOTEAMENTO SANTO AFONSO,"R CLEIDE CORREIA LIMA, N. 05, LT 05, QD 74",149872.01,232000.0,35.4,Venda Direta Online,"Casa, 100.76 de área total, 100.76 de área privativa, 312.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), piscina, cozinha.",1444406224032,,2021-09-01,2021-09-03
AC,RIO BRANCO,LOTEAMENTO SANTO AFONSO,"R CLEIDE CORREIA LIMA, N. 05, LT 05, QD 74",149872.01,232000.0,35.4,Venda Online,"Casa, 100.76 de área total, 100.76 de área privativa, 312.50 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), piscina, cozinha.",1444406224032,,2021-08-25,2021-09-03
AC,RIO BRANCO,NOVA ESPERANCA,"RUA ALMINO ALVES, N. 122, QD 09 LT 03",426300.0,296000.0,0.0,1º Leilão SFI,"Casa, 0.00 de área total, 118.90 de área privativa, 295.92 de área do terreno.",1444406746438,,2021-08-26,2021-09-03
AC,RIO BRANCO,PORTAL DA AMAZONIA,"R CEDRO, N. 02, LT 02, QD 125",60804.01,90000.0,32.44,Venda Direta Online,"Casa, 81.13 de área total, 81.13 de área privativa, 250.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",8444401540295,,2021-08-22,2021-09-03
AC,RIO BRANCO,RESIDENCIAL IOLANDA,"Rua Cícero leão de Paiva, N. 16, Lote 16, Quadra 04",366000.0,430000.0,14.89,Venda Direta Online,"Terreno, 1086.75 de área total, 0.00 de área privativa, 1086.75 de área do terreno.",10006204,,2021-08-22,2021-09-03
AC,RIO BRANCO,TANCREDO NEVES,"RUA PLACIDO DE CASTRO, N. 54",82171.51,145000.0,43.33,Venda Direta Online,"Casa, 0.00 de área total, 120.35 de área privativa, 269.50 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",8555515907521,Ver foto,2021-08-22,2021-09-03
AC,RIO BRANCO,TRIANGULO NOVO,"Rua Boulevard Augusto Monteiro, N. 994",492250.0,895000.0,45.0,Venda Direta Online,"Loja, 781.00 de área total, 781.00 de área privativa, 869.78 de área do terreno.",1555507746010,,2021-08-22,2021-09-03
AC,RIO BRANCO,VILA ACRE,"RODOVIA AC-40, N. 2894, UNIDADE 1",1306260.0,2258000.0,42.15,Venda Online,"Gleba, 40000.00 de área total, 0.00 de área privativa, 40000.00 de área do terreno.",10004823,,2021-09-02,2021-09-03
AC,RIO BRANCO,VILA ACRE,"RODOVIA AC-40, N. 2894, UNIDADE 1",1467700.0,2258000.0,35.0,Venda Online,"Gleba, 40000.00 de área total, 0.00 de área privativa, 40000.00 de área do terreno.",10004823,,2021-08-25,2021-09-03
AC,RIO BRANCO,VILA IVONETE,"Rua Antonio da Rocha Viana, N. 2865, Lote nº NO/33/08/74/02",539550.0,981000.0,45.0,Venda Direta Online,"Comercial, 600.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",18234,,2021-08-22,2021-09-03
AC,RODRIGUES ALVES,CENTRO,"Av. Ernesto Geisel, N. 610, Qd 82, Lt 22/23",52500.0,150000.0,65.0,Venda Direta Online,"Casa, 144.00 de área total, 144.00 de área privativa, 600.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",1444408168083,,2021-08-22,2021-09-03
AC,RODRIGUES ALVES,CENTRO,"RUA SENA MADUREIRA, N. S/N, LOTE 9-C, QUARTEIRÃO 14",144000.0,200000.0,28.0,Venda Direta Online,"Comercial, 106.55 de área total, 106.55 de área privativa, 49.99 de área do terreno, WC, 2 sala(s).",10002234,,2021-08-22,2021-09-03
AC,RODRIGUES ALVES,CENTRO,"Rua Hugo Carneiro, N. 400, Lt 02, Quarteirão 36",59500.0,170000.0,65.0,Venda Direta Online,"Casa, 178.73 de área total, 178.73 de área privativa, 481.45 de área do terreno, 3 qto(s), a.serv, WC, 1 sala(s), cozinha.",1444407134380,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,CENTRO,"ESTRADA XIBUREMA, N. 5809, ST6 Q2 LT549",278150.61,377000.0,26.22,Venda Direta Online,"Gleba, 0.00 de área total, 0.00 de área privativa, 10430.00 de área do terreno.",1444408769109,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,CENTRO,"Estrada Xiburema, N. 549, Lt. 549-A, Qd. 02, St. 06",505736.96,800000.0,36.79,Venda Direta Online,"Terreno, 19680.00 de área total, 0.00 de área privativa, 19680.00 de área do terreno.",1444408584613,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,CENTRO,"R JOAO MARCAL, N. S/N, LT 165, QD 37, ST 03",275199.4,378000.0,27.2,Venda Direta Online,"Comercial, 209.00 de área total, 209.00 de área privativa, 325.00 de área do terreno.",1444408565112,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,CENTRO,"R RUA MANOEL FIRMINO MATOS, N. 21, QD 03, LT 21,",84626.01,131000.0,35.4,Venda Direta Online,"Casa, 87.36 de área total, 87.36 de área privativa, 438.29 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",1444406309925,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,CENTRO,"Trav Raimundo amaro, N. 01, Lt. 01, Qd. 48, St. 04",323662.2,446000.0,27.43,Venda Direta Online,"Terreno, 39253.00 de área total, 0.00 de área privativa, 39253.00 de área do terreno.",10006203,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,,"RUA PROJETADA, N. s/n°, St 06, Qd 01, Lt 39-B",279718.01,433000.0,35.4,Venda Direta Online,"Gleba Urbana, 0.00 de área total, 0.00 de área privativa, 18856.00 de área do terreno.",1555531272650,,2021-08-22,2021-09-03
AC,SENA MADUREIRA,,"Travessa Guilherme, N. 1873, Lt 01, Qd 02, St 03",114750.0,255000.0,55.0,Venda Direta Online,"Casa, 186.39 de área total, 186.39 de área privativa, 495.08 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",1555527028813,,2021-08-22,2021-09-03
AC,SENADOR GUIOMARD,,"Rua Jamil Bestene, N. 1365",47158.01,73000.0,35.4,Venda Direta Online,"Casa, 94.71 de área total, 94.71 de área privativa, 384.39 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",1444402339374,,2021-08-22,2021-09-03
AC,TARAUACA,CENTRO,"Estrada TA-07 Avelino Leal, N. s/n",200000.0,400000.0,50.0,Venda Direta Online,"Gleba Urbana, 4125.00 de área total, 0.00 de área privativa, 41250.00 de área do terreno.",1555504989540,,2021-08-22,2021-09-03
AC,TARAUACA,CENTRO,"Rua Manoel Lourenço, N. 404, Mercantil Praia - Lote 46",77600.0,194000.0,60.0,Venda Direta Online,"Loja, 176.00 de área total, 176.00 de área privativa, 231.80 de área do terreno.",1555503579461,,2021-08-22,2021-09-03
AL,ANADIA,,"loteamento Padre Cicero, N. 6, L-06",44890.2,81000.0,44.58,Venda Direta Online,"Casa, 77.00 de área total, 77.00 de área privativa, 120.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444402598602,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,ALTO DO CRUZEIRO,"RUA MIGUEL OLIVEIRA, N. SN",299714.1,413000.0,27.43,Venda Direta Online,"Gleba, 0.00 de área total, 0.00 de área privativa, 3484.22 de área do terreno.",10008140,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,AREA RURAL DE ARAPIRACA,"Rua Projetada, N. 05, Dois Galpões para Depósito",262703.4,362000.0,27.43,Venda Direta Online,"Comercial, 389.79 de área total, 389.79 de área privativa, 542.12 de área do terreno.",10003167,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BAIXA GRANDE,"Rua Melquiades João de Deus, N. 68",248710.0,385000.0,35.4,Venda Direta Online,"Casa, 412.50 de área total, 229.55 de área privativa, 0.00 de área do terreno, varanda, a.serv, 3 suite(s), WC, 2 sala(s), cozinha.",1444400532452,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BATINGAS,"RUA NOSSA SENHORA DAS GRACAS, N. 227",58370.1,103000.0,43.33,Venda Direta Online,"Casa, 0.00 de área total, 101.23 de área privativa, 123.26 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8444412618673,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"Av Nossa Senhora das Graças, N. 923, Apto 101",78882.36,122108.91,35.4,Venda Direta Online,"Apartamento, 0.00 de área total, 59.43 de área privativa, 0.00 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444405958504,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"R Existente, N. 651, Q E, L 10",57636.8,104000.0,44.58,Venda Direta Online,"Casa, 90.32 de área total, 90.32 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444404126228,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"R Josué Lino da Silva, N. 67, Lote 09, quadra C, Lot Morada Nova",83684.21,151000.0,44.58,Venda Direta Online,"Casa, 96.00 de área total, 96.00 de área privativa, 211.93 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8444409801365,Ver foto,2021-09-02,2021-09-03
AL,ARAPIRACA,BOA VISTA,"R Josué Lino da Silva, N. 67, Lote 09, quadra C, Lot Morada Nova",83684.21,151000.0,44.58,Venda Online,"Casa, 96.00 de área total, 96.00 de área privativa, 211.93 de área do terreno, 1 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8444409801365,Ver foto,2021-08-26,2021-09-03
AL,ARAPIRACA,BOA VISTA,"R Projetada H (Vicente Joventino Silva), N. 151, QD - G LT - 02 Unidade 151",60851.16,109800.0,44.58,Venda Direta Online,"Casa, 160.00 de área total, 91.56 de área privativa, 160.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",8444407861603,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"RODOVIA AL 110/ ESQUINA RUA ADJALMA SILVA, N. S/N",291000.0,287115.4,0.0,1º Leilão SFI,"Terreno, 0.00 de área total, 0.00 de área privativa, 492.90 de área do terreno.",10137929,,2021-08-26,2021-09-03
AL,ARAPIRACA,BOA VISTA,"RUA PROJETADA 15/49, N. 255",255898.29,444639.53,42.45,Venda Direta Online,"Comercial, 0.00 de área total, 182.38 de área privativa, 1054.09 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",10007886,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"RUA PROJETADA E, N. 162, LT 24 QD D",48215.36,111000.0,56.57,Venda Online,"Casa, 0.00 de área total, 85.48 de área privativa, 160.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8555512406130,Ver foto,2021-08-27,2021-09-03
AL,ARAPIRACA,BOA VISTA,"RUA RANUFO MENEZES DA SILVA, N. 265, QD C / LT 24",55974.2,101000.0,44.58,Venda Direta Online,"Casa, 161.25 de área total, 83.02 de área privativa, 0.00 de área do terreno, 1 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8555514492620,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"RUA Sóstens Luís Caetano Cavalcante, N. 52, Lot Morada do Sol II - QD B / LT 14",77135.71,119405.13,35.41,Venda Direta Online,"Casa, 107.17 de área total, 89.43 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444402192560,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"Rua Existente, N. 71",51739.72,91300.0,43.33,Venda Direta Online,"Casa, 82.82 de área total, 82.82 de área privativa, 137.70 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444406420654,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,BOA VISTA,"Rua vicente Joventino Silva, N. 161, Quadra G, lote 01",45182.66,81527.7,44.58,Venda Direta Online,"Casa, 95.44 de área total, 95.44 de área privativa, 191.41 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444408181703,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"R Evaldo Martins, N. 14",62337.0,110000.0,43.33,Venda Direta Online,"Casa, 84.75 de área total, 84.75 de área privativa, 129.60 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha.",8555515278400,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"R Santa Gema, N. 202, Qd D L 24",45623.22,82322.64,44.58,Venda Online,"Casa, 78.00 de área total, 78.00 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8555513754760,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"Rod AL-110, N. S/N, L-01",809155.5,1115000.0,27.43,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 3028.17 de área do terreno.",10005105,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"Rua Cicero Antonio da Silva, N. 15",63308.0,98000.0,35.4,Venda Direta Online,"Casa, 138.65 de área total, 81.00 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",1444408351708,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"Rua Professora Maria Bispo dos Santos, N. 495, Qd c / Lt 36",52649.0,103000.0,48.89,Venda Direta Online,"Casa, 142.20 de área total, 77.91 de área privativa, 0.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444400521149,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"Rua em Projeto C, N. S/N, Qd D / Lt 26",154938.0,256500.0,39.6,Venda Direta Online,"Terreno, 1240.60 de área total, 787.90 de área privativa, 0.00 de área do terreno.",1444408479704,Ver foto,2021-09-01,2021-09-03
AL,ARAPIRACA,CANAFISTULA,"Rua em Projeto C, N. S/N, Qd D / Lt 26",154938.0,256500.0,39.6,Venda Online,"Terreno, 1240.60 de área total, 787.90 de área privativa, 0.00 de área do terreno.",1444408479704,Ver foto,2021-08-25,2021-09-03
AL,ARAPIRACA,CAVACO,"RUA MARIA LIMA DE ARAUJO, N. 98",160208.0,248000.0,35.4,Venda Direta Online,"Casa, 267.84 de área total, 167.80 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, WC Emp, 2 sala(s), DCE, cozinha, 1 vaga(s) de garagem.",1444403237990,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,GUARIBAS,"Rua Projetada H, N. S/N, QD E / LT 17",47804.0,74000.0,35.4,Venda Direta Online,"Casa, 90.00 de área total, 31.85 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",1444404925610,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,MASSARANDUBA,R Pedro Balbino Sobrinho (ant Pe. Luiz A Galvão),1078700.0,1541000.0,30.0,Venda Online,"Gleba Urbana, 20000.00 de área total, 0.00 de área privativa, 20000.00 de área do terreno.",10005106,Ver foto,2021-08-28,2021-09-03
AL,ARAPIRACA,NOVA ESPERANCA,"Rua Judite Soares da Silva, N. 00000, Lote 06, quadra F",39988.19,54199.23,26.23,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 161.12 de área do terreno.",1555521494910,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,OLHO D'AGUA DOS CAZUZINHAS,"R Projetada 44, N. 148, L 11; Q Y",284510.19,444000.0,35.93,Venda Direta Online,"Comercial, 297.90 de área total, 297.90 de área privativa, 0.00 de área do terreno, WC, 4 sala(s).",1555526457290,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,OLHO D'AGUA DOS CAZUZINHAS,"RUA PROJETADA 15, N. 51, L 10, Q Y",85272.01,132000.0,35.4,Venda Direta Online,"Comercial, 0.00 de área total, 128.00 de área privativa, 128.00 de área do terreno.",1444404865405,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,PLANALTO,"R Projetada AB, N. 323",63733.0,115000.0,44.58,Venda Direta Online,"Casa, 99.99 de área total, 99.99 de área privativa, 176.04 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8555519725452,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,PLANALTO,"Rua Projetada 04, N. 397, Qd I / Lt 01",191677.94,296715.08,35.41,Venda Direta Online,"Casa, 254.07 de área total, 254.07 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",1444409007059,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,SANTA ESMERALDA,"Rua Ouro Branco, N. 802",341088.01,528000.0,35.4,Venda Direta Online,"Casa, 354.40 de área total, 305.92 de área privativa, 0.00 de área do terreno, 4 qto(s), 4 suite(s), WC, 2 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",1600000118625,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,SAO LUIZ,"RUA SINESIO FERREIRA LIMA, N. 181",180880.0,280000.0,35.4,Venda Direta Online,"Casa, 0.00 de área total, 126.74 de área privativa, 0.00 de área do terreno, 4 qto(s), varanda, a.serv, 3 suite(s), WC, 1 sala(s), cozinha.",1444407502532,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,SENADOR ARNON DE MELO,"RUA JOÃO FERREIRA DE MACEDO, N. 105, LOTE 02 QD D",64000.0,139305.1,54.06,Venda Direta Online,"Casa, 0.00 de área total, 126.98 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.",8320900003313,Ver foto,2021-09-02,2021-09-03
AL,ARAPIRACA,SENADOR ARNON DE MELO,"RUA JOÃO FERREIRA DE MACEDO, N. 105, LOTE 02 QD D",64000.0,139305.1,54.06,Venda Online,"Casa, 0.00 de área total, 126.98 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.",8320900003313,Ver foto,2021-08-26,2021-09-03
AL,ARAPIRACA,SENADOR NILO COELHO,"R LEONORO FARIAS PITANGA, N. 159, QD H LT15",82350.0,183000.0,55.0,Venda Direta Online,"Casa, 0.00 de área total, 135.20 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8444408723530,Ver foto,2021-09-01,2021-09-03
AL,ARAPIRACA,SENADOR NILO COELHO,"R LEONORO FARIAS PITANGA, N. 159, QD H LT15",82350.0,183000.0,55.0,Venda Online,"Casa, 0.00 de área total, 135.20 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",8444408723530,Ver foto,2021-08-25,2021-09-03
AL,ARAPIRACA,SENADOR NILO COELHO,"RUA PEDRO ALEXANDRE, N. 3610, LT 02",429887.01,716478.35,40.0,Venda Direta Online,"Terreno, 0.00 de área total, 1112.18 de área privativa, 1112.18 de área do terreno.",1444409497200,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,,"Avenida Miguel Correia de Amorim, N. 1397",145443.15,225144.18,35.4,Venda Direta Online,"Casa, 210.00 de área total, 210.00 de área privativa, 105.00 de área do terreno, 1 qto(s), varanda, WC, 3 sala(s), 1 lavabo(s), cozinha.",1444409790772,Ver foto,2021-08-22,2021-09-03
AL,ARAPIRACA,,"R Claudio de Albuquerque Lima, N. 637, L 01",182700.0,261000.0,30.0,Venda Online,"Casa, 193.22 de área total, 193.22 de área privativa, 298.48 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, churrasqueira, 2 sala(s), DCE, cozinha, Terraco, 1 vaga(s) de garagem.",1555520261814,Ver foto,2021-08-26,2021-09-03
AL,ARAPIRACA,,"Rua PS 03, Lote 08, quadra 22",56810.6,77000.0,26.22,Venda Direta Online,"Terreno, 0.00 de área total, 0.00 de área privativa, 546.00 de área do terreno.",1444405777054,,2021-08-22,2021-09-03
AL,ATALAIA,CENTRO,"RUA EM PROJETO, N. 30, ZONA RURAL",38794.0,70000.0,44.58,Venda Direta Online,"Casa, 0.00 de área total, 84.00 de área privativa, 84.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444407792512,Ver foto,2021-08-22,2021-09-03
AL,ATALAIA,JOSE PAULINO,"R JOSE THOMAZ DA SILVA NONO, N. SN, LT 226 QD G",21581.17,55000.0,60.77,Venda Direta Online,"Casa, 0.00 de área total, 48.00 de área privativa, 63.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",8555510073177,Ver foto,2021-08-22,2021-09-03
AL,ATALAIA,JOSE PAULINO,"R José Thomaz da Silva Nono, N. 318",749800.0,267841.06,0.0,1º Leilão SFI,"Casa, 343.43 de área total, 343.43 de área privativa, 336.00 de área do terreno, 2 qto(s), varanda, 2 suite(s), WC, 3 sala(s), cozinha.",1600000043757,,2021-08-26,2021-09-03
AL,ATALAIA,JOSE PAULINO,"RUA EM PROJETO, N. s/n, QD B LT 51, LOT PARAISO",45506.02,80300.0,43.33,Venda Direta Online,"Casa, 72.53 de área total, 72.53 de área privativa, 120.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.",8444406817430,Ver foto,2021-08-22,2021-09-03
AL,ATALAIA,JOSE PAULINO,"Rua Jose Tomas da Silva Nono, N. 06, Q - A L - 06/07",401707.01,621837.47,35.4,Venda Direta Online,"Casa, 650.70 de área total, 650.70 de área privativa, 720.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 2 sala(s), piscina, cozinha.",1444407157690,Ver foto,2021-08-22,2021-09-03
AL,ATALAIA,,"Rua em Projeto, N. 22",48601.43,87696.56,44.59,Venda Direta Online,"Casa, 84.00 de área total, 84.00 de área privativa, 90.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",8444409483541,Ver foto,2021-08-22,2021-09-03
AL,BARRA DE SAO MIGUEL,CENTRO,"R em Projeto 7, N. S/N, Q-A L-08",39187.8,54000.0,27.43,Venda Direta Online,"Terreno, 250.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",10002461,Ver foto,2021-08-22,2021-09-03
AL,BARRA DE SAO MIGUEL,CENTRO,"RUA EM PROJETO 7, N. S/N, QD A; LT 7",44607.08,61467.66,27.44,Venda Direta Online,"Terreno, 250.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.",10002460,Ver foto,2021-08-22,2021-09-03
AL,BARRA DE SAO MIGUEL,CENTRO,"RUA MANOEL VILLANOVA LOPES, N. S/N, LT 07 Q U-1",226100.0,350000.0,35.4,Venda Online,"Casa, 265.28 de área total, 265.28 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",1444408184577,Ver foto,2021-08-27,2021-09-03
