link,endereco,bairro,descricao,preco,valor,desconto,modalidade,foto,cidade,estado
8444403439184,"RUA RAIMUNDO FREIRE, N. 15",CENTRO,"Casa, 0.00 de área total, 74.42 de área privativa, 128.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",37131.41,67000.0,44.58,Venda Online,Ver foto,SANTA LUZIA DO PARUA,MA
8444407222562,"RUA BAHIA, N. 122",CENTRO,"Casa, 0.00 de área total, 58.47 de área privativa, 0.00 de área do terreno, 2 qto(s), varanda, WC, 1 sala(s), cozinha.",26269.08,47400.0,44.58,Venda Online,Ver foto,SANTA LUZIA DO PARUA,MA
8444407307681,"R ALTO LINDO, N. 04",,"Casa, 0.00 de área total, 69.30 de área privativa, 150.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",33252.0,60000.0,44.58,Venda Online,Ver foto,SANTA LUZIA DO PARUA,MA
8444408943646,"RUA DO POÇO, N. 00",,"Casa, 0.00 de área total, 101.27 de área privativa, 132.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",43069.21,76000.0,43.33,Venda Online,Ver foto,SANTA LUZIA DO PARUA,MA
10008386,"AV DA ELETRONORTE, N. SN, QUADRA 23",CENTRO,"Terreno, 0.00 de área total, 0.00 de área privativa, 11287.47 de área do terreno.",149107.52,246000.0,39.39,Licitação Aberta,Ver foto,SANTA RITA,MA
10008388,"AV DA ELETRONORTE, N. SN, QUADRA 22",,"Terreno, 0.00 de área total, 0.00 de área privativa, 8282.22 de área do terreno.",102063.06,184000.0,44.54,Licitação Aberta,Ver foto,SANTA RITA,MA
10008427,"RUA 02, N. S/N, QD35 LT15",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3646.17,6906.01,47.21,Venda Online,Ver foto,SANTA RITA,MA
10008429,"RUA 01, N. S/N, QD35 LT16",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3201.51,6906.01,53.65,Venda Online,,SANTA RITA,MA
10008430,"RUA 02 QD 35 LT 17, N. s/n",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3201.51,6906.01,53.65,Venda Online,Ver foto,SANTA RITA,MA
10008431,"RUA 01 QD 35 LT 18, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008432,"RUA 02 QD 35 LT 19, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3201.51,6906.01,53.65,Venda Online,,SANTA RITA,MA
10008434,"RUA 01 QD 35 LT 20, N. s/n",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3201.51,6906.01,53.65,Venda Online,,SANTA RITA,MA
10008435,"RUA 02 QD 35 LT 21, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008436,"RUA 01 QD 35 LT 22, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3201.51,6906.01,53.65,Venda Online,,SANTA RITA,MA
10008437,"RUA 02 QD 35 LT 23, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008438,"RUA 01 QD 35 LT 24, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008439,"RUA 02 QD 35 LT 25, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008440,"RUA 01 QD 35 LT 26, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008441,"RUA 02 QD 35 LT 27, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
10008442,"RUA 01 QD 35 LT 28, N. S/N",,"Terreno, 0.00 de área total, 300.00 de área privativa, 300.00 de área do terreno.",3320.0,8300.0,60.0,Licitação Aberta,,SANTA RITA,MA
1444400044504,"RUA 04 QD 08, N. 11, CONJUNTO HABITACIONAL AIRTON SENNA",CENTRO,"Casa, 111.63 de área total, 111.63 de área privativa, 210.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",57023.88,94500.0,39.66,Venda Online,,SAO DOMINGOS DO MARANHAO,MA
1444400466816,"Rua 06, N. S/N, QD04 CASA 07",CENTRO,"Casa, 0.00 de área total, 61.35 de área privativa, 0.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",45155.41,69900.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444401067133,"RUA 03, N. 02, BAIRRO CIBRAZEM",,"Terreno, 79.00 de área total, 79.00 de área privativa, 4271.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",110880.67,167000.0,33.61,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444401828827,"R PEREIRA JUNIOR, N. 04",,"Casa, 0.00 de área total, 172.00 de área privativa, 0.00 de área do terreno, 3 qto(s), 2 suite(s), WC, 4 sala(s), cozinha.",100130.0,155000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444402036851,"RUA 12 DE OUTRUBRO, N. 35 A",,"Casa, 0.00 de área total, 111.25 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.",80750.0,125000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444402240580,"RUA SANTO ANTONIO, N. 20",CENTRO,"Casa, 450.00 de área total, 95.81 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 2 sala(s), cozinha.",50775.6,78600.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444403191591,"R JOQUIM VICENTE, N. 05",,"Casa, 0.00 de área total, 61.71 de área privativa, 195.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",34156.85,54000.0,36.75,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444403323323,"TRAVESSA PEREIRA JUNIOR, N. 11",CENTRO,"Casa, 0.00 de área total, 117.26 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",93670.0,145000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444403568385,"TRAVESSA PEREIRA JUNIOR, N. 01",CENTRO,"Casa, 0.00 de área total, 112.75 de área privativa, 0.00 de área do terreno, 5 qto(s), varanda, a.serv, 2 suite(s), WC, 1 sala(s), cozinha.",119510.0,185000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444403749452,"RUA DA AREIA, N. 05",,"Casa, 0.00 de área total, 61.00 de área privativa, 0.00 de área do terreno, 1 qto(s), WC, 1 sala(s), cozinha.",40052.0,62000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444403762890,"RUA HUMBERTO DE CAMPO, N. 213",CENTRO,"Casa, 0.00 de área total, 92.60 de área privativa, 0.00 de área do terreno, 1 qto(s), WC, cozinha.",15400.0,77000.0,80.0,Venda Online,,SAO DOMINGOS DO MARANHAO,MA
1444404650492,"TV PEREIRA JUNIOR, N. 19",CENTRO,"Casa, 0.00 de área total, 116.53 de área privativa, 210.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",63954.01,99000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444404976363,"RUA 01, N. 01",,"Casa, 0.00 de área total, 104.98 de área privativa, 0.00 de área do terreno, 3 qto(s), 1 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",77520.01,120000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444405840171,"R EDMILSON PEREIRA, N. 220",CENTRO,"Casa, 0.00 de área total, 112.50 de área privativa, 240.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",72998.0,113000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444407436742,"RUA NEEMIAS NERES DE QUEIROZ, N. 12",CENTRO,"Casa, 0.00 de área total, 82.80 de área privativa, 165.60 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha.",51034.01,79000.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
1444407744072,"RUA DA PAZ, N. 27",CENTRO,"Casa, 0.00 de área total, 117.65 de área privativa, 125.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",68799.01,106500.0,35.4,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444404055983,"TRAV SANTA CRUZ, N. 38",CENTRO,"Casa, 0.00 de área total, 66.30 de área privativa, 1059.00 de área do terreno, 3 qto(s), WC, 1 sala(s), cozinha, Terraco.",36874.6,69000.0,46.56,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444404719750,"R DA SOMBRA (ATUAL TRAV. JOAQUIM VICENTE), N. 36, CONDOMÍNIO JOAQUIM VICENTE",,"Casa, 0.00 de área total, 66.00 de área privativa, 250.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha.",41369.1,73000.0,43.33,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444407883895,"R CAJUEIRO, N. 00032, CASA",CENTRO,"Casa, 0.00 de área total, 75.63 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44336.0,80000.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444409101835,"RUA ELIAS BERNARDO DE ALMEIDA, N. 63",CENTRO,"Casa, 0.00 de área total, 69.21 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47661.2,86000.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444409468674,"AV 2, N. 13, QD 08 LT 13",,"Casa, 0.00 de área total, 99.40 de área privativa, 250.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",52703.1,93000.0,43.33,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444409510280,"R ELIAS BERNARDO DE ALMEIDA, N. 61",CENTRO,"Casa, 0.00 de área total, 69.21 de área privativa, 206.30 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",44613.1,80500.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444410050521,"RUA DA SOMBRA, N. 33",CENTRO,"Casa, 0.00 de área total, 88.00 de área privativa, 230.00 de área do terreno, 2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",52094.8,94000.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444410138429,"TRAVESSA SÃO BERNARDO DE ALMEIDA 03, N. 17",CENTRO,"Casa, 0.00 de área total, 69.21 de área privativa, 206.30 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",47661.2,86000.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444410927938,"RUA DO MATADOURO, N. 18",CENTRO,"Casa, 0.00 de área total, 107.50 de área privativa, 150.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.",48339.51,85300.0,43.33,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444414121776,"TRAVESSA ELIAS BERNARDO DE ALMEIDA, N. 03",CENTRO,"Casa, 0.00 de área total, 68.23 de área privativa, 205.80 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s).",48492.21,87500.0,44.59,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
8444414153783,"RUA ELIAS BERNARDO DE ALMEIDA 3, N. 11",CENTRO,"Casa, 0.00 de área total, 69.54 de área privativa, 225.00 de área do terreno, 2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",49323.8,89000.0,44.58,Venda Online,Ver foto,SAO DOMINGOS DO MARANHAO,MA
13394,"AV. ALEXANDRE COSTA (Nº10), N. S/N",CENTRO,"Comercial, 574.85 de área total, 574.85 de área privativa, 1085.00 de área do terreno, WC.",241836.75,398997.0,39.39,Licitação Aberta,Ver foto,SAO FELIX DE BALSAS,MA
1444401619098,"RODOVIA BR 230 (ATUAL AV PRES MÉDICE), N. S/N, LOTE 10",,"Terreno, 0.00 de área total, 0.00 de área privativa, 2747.26 de área do terreno.",92962.8,126000.0,26.22,Venda Online,Ver foto,SAO JOAO DOS PATOS,MA
10004664,"ESTRADA DA MAIOBA, N. 2000",,"Loja, 0.00 de área total, 779.70 de área privativa, 4098.50 de área do terreno, WC, 1 sala(s), cozinha.",1041379.5,1435000.0,27.43,Venda Online,,SAO JOSE DE RIBAMAR,MA
1444400089362,"RUA ARKANSAS QD 16, N. 28",,"Casa, 178.78 de área total, 0.00 de área privativa, 300.00 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC, 1 sala(s), DCE, cozinha, Terraco.",196625.0,357500.0,45.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444400236586,"RUA A QD16, N. 27, LOT CENTRAL PARQUE E ALTOS DO JAGUAREM",CENTRO,"Casa, 300.00 de área total, 178.78 de área privativa, 300.00 de área do terreno, 2 qto(s), a.serv, 2 suite(s), WC, 2 sala(s), DCE, cozinha, Terraco, 1 vaga(s) de garagem.",217702.0,337000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444400295051,"AV VILLAGE ARACAGY, N. s/n, QUADRA D - LOTE 03",,"Terreno, 0.00 de área total, 800.00 de área privativa, 800.00 de área do terreno.",98075.96,136000.0,27.89,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444400874485,"RUA 10, N. 06, QD22 LT 06 DISTR SAO JOAO BATISTA DOS",,"Casa, 0.00 de área total, 98.00 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",129846.01,201000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444400994731,"RUA 01, N. 05, QUADRA 04",,"Casa, 200.00 de área total, 140.70 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",113625.0,252500.0,55.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444401234706,"AV EXISTENTE (RES JASMIM), N. 10 A, ARAÇAGY - MIRITUIA",,"Casa, 0.00 de área total, 107.66 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC, 1 sala(s), 1 lavabo(s), cozinha.",120994.94,184000.0,34.25,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444402108526,"RUA ARKANSAS, N. SN, LOTE 26 QUADRA 16",,"Casa, 0.00 de área total, 170.48 de área privativa, 0.00 de área do terreno, 3 qto(s), a.serv, 2 suite(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",174420.0,270000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444402245353,"R 02, N. 23, QD 03",,"Casa, 102.66 de área total, 0.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, WC, 1 sala(s), cozinha.",125777.73,194000.0,35.17,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444402893509,"RUA 21 QD 37, N. 04, LUGAR JAGUAREMA",,"Casa, 109.50 de área total, 0.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), 1 sala(s), DCE, cozinha.",89600.0,224000.0,60.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444402965437,"R 23, N. 11, QD 33 CENTRAL PARK & ALTOS DO JAGUAREM",,"Casa, 0.00 de área total, 102.66 de área privativa, 200.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",106590.0,165000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403019020,"AV NOVA YORK, N. 01, QD 03-C LT01",,"Casa, 0.00 de área total, 221.31 de área privativa, 359.02 de área do terreno, 1 qto(s), a.serv, 2 suite(s), 2 sala(s), 1 lavabo(s), DCE, cozinha.",232560.0,360000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403070018,"R QUATRO, N. S/N, QD 10 LT 08 LT ALTO DO JAGUAREMA",,"Casa, 0.00 de área total, 170.00 de área privativa, 200.00 de área do terreno, 3 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",203490.0,315000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403305813,"R NORTE 2000, N. 21, QD A",,"Casa, 0.00 de área total, 171.20 de área privativa, 198.00 de área do terreno, 4 qto(s), varanda, WC, 2 sala(s), cozinha.",166022.0,257000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403423867,"RUA 10 QD 10 GLEBA RIO AMARO, N. S/N, LOTE 04",,"Casa, 262.40 de área total, 262.40 de área privativa, 330.00 de área do terreno, 2 qto(s), varanda, a.serv, 2 suite(s), 1 sala(s), Terraco.",238750.0,477500.0,50.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403719995,"RUA DOS CURIOS, N. 01, QUADRA MG-07",,"Casa, 0.00 de área total, 103.88 de área privativa, 100.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 2 sala(s), DCE, cozinha, 1 vaga(s) de garagem.",107236.0,166000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444403960005,"RUA AMETISTA AREA 02 QUINTAS DO SOL QD 05, N. 01, JAGUAREMA",,"Casa, 0.00 de área total, 227.59 de área privativa, 200.00 de área do terreno, 3 suite(s), 1 sala(s), cozinha.",303020.19,428000.0,29.21,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444404382315,"RUA 06, N. 17, QDA 11",CENTRO,"Casa, 0.00 de área total, 110.51 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",142443.01,220500.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444404594681,"RUA 11, N. 27, LT 27; QD32; SANTA ROSA DO GANGAM",,"Casa, 0.00 de área total, 96.39 de área privativa, 192.10 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",121771.0,188500.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444404793927,"AV ANDALUZIA, N. SN, LOTES 13 E 14 QUADRA D",CENTRO,"Terreno, 0.00 de área total, 4000.00 de área privativa, 0.00 de área do terreno.",189614.6,257000.0,26.22,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444405163170,"R SAN DIEGO, N. 00010, QD 16 CENTRAL PARK & ALTOS DO JAGUAREM",,"Casa, 0.00 de área total, 188.65 de área privativa, 300.00 de área do terreno, 4 qto(s), a.serv, 1 sala(s), cozinha, Terraco.",304912.0,472000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444405172446,"RUA SAN DIEGO, N. 24, QUADRA 17",,"Casa, 300.00 de área total, 178.78 de área privativa, 300.00 de área do terreno, 1 qto(s), a.serv, 2 suite(s), WC Emp, 1 sala(s), 1 lavabo(s), DCE, cozinha, 1 vaga(s) de garagem.",185000.0,370000.0,50.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444405201438,"RUA AMETISTA, N. 04, QD 06",,"Casa, 200.00 de área total, 232.36 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), 1 lavabo(s), DCE, cozinha, 2 vaga(s) de garagem.",297000.0,540000.0,45.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444405566029,"RUA 06, N. 08-A, QUADRA B",,"Casa, 0.00 de área total, 185.04 de área privativa, 200.00 de área do terreno, 1 qto(s), varanda, a.serv, 3 suite(s), 1 sala(s), 1 lavabo(s), cozinha.",235950.0,429000.0,45.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444405988543,"AVENIDA NOVA YORK, N. 58, QUADRA 1-A",CENTRO,"Casa, 0.00 de área total, 348.19 de área privativa, 0.00 de área do terreno, varanda, a.serv, 3 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",441864.0,684000.0,35.4,Venda Online,,SAO JOSE DE RIBAMAR,MA
1444406016774,"RUA AMETISTA QD 06 RES QUINTAS DO SOL, N. 06, BAIRRO ARAÇAGY",,"Casa, 232.36 de área total, 232.36 de área privativa, 200.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), 2 lavabo(s), DCE, cozinha.",271751.81,390000.0,30.33,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444406351697,"TR 04 (EST DE RIBAMAR/SITIO SARAMANTA), N. S/N, QD C LT 07 RES ANA CAROLINA",,"Casa, 0.00 de área total, 86.20 de área privativa, 180.00 de área do terreno, 1 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",100130.01,155000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444406797830,"RUA B, N. 16, LOTE 16 AREA 04",,"Casa, 0.00 de área total, 69.00 de área privativa, 180.00 de área do terreno, 1 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",74936.0,116000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444407214456,"RUA JOSÉ SILVA, N. S/N, QD 12 LOTE 01",,"Terreno, 0.00 de área total, 1600.00 de área privativa, 1600.00 de área do terreno.",77469.0,105000.0,26.22,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444408683611,"RUA SAO MARCOS, N. 15, QUADRA B",CENTRO,"Casa, 0.00 de área total, 87.00 de área privativa, 0.00 de área do terreno, 3 qto(s), varanda, 1 suite(s), WC, 1 sala(s), cozinha.",129476.5,200428.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444409220135,"R DA ESTRELA, N. 06, LT06",,"Casa, 0.00 de área total, 94.96 de área privativa, 182.80 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",123709.0,191500.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1444409759328,"AV SOBRAL (ANTIGA RUA PROJETADA), N. 06, LT 06",,"Casa, 0.00 de área total, 279.00 de área privativa, 740.62 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",220673.6,341600.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555508805931,"RUA PROJETADA ( PAPARAUBAS), N. 21",,"Casa, 0.00 de área total, 157.51 de área privativa, 300.00 de área do terreno, varanda, a.serv, 3 suite(s), 2 sala(s), cozinha, 1 vaga(s) de garagem.",164084.0,254000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555510310910,"R DAS HORTÊNCIAS, N. 27, LOTE 27",,"Casa, 0.00 de área total, 144.60 de área privativa, 300.00 de área do terreno, 2 qto(s), varanda, a.serv, 1 suite(s), WC, 1 sala(s), cozinha.",140182.0,217000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555511422053,"RUA 02, N. 1, QUADRA K",,"Casa, 0.00 de área total, 228.00 de área privativa, 0.00 de área do terreno, a.serv, 3 suite(s), WC, 2 sala(s), cozinha, Terraco.",125001.0,193500.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555511878847,"R PROJETADA (PAU BRASIL), N. S/N, LT 02",,"Casa, 0.00 de área total, 149.61 de área privativa, 300.00 de área do terreno, 1 qto(s), varanda, 2 suite(s), WC, 2 sala(s), DCE, cozinha.",172482.0,267000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555512345869,"RUA JATOBÁ, N. S/N, LOTE 06 - LOT PONTA GROSSA",,"Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.",42926.91,67000.0,35.93,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555519719128,"RUA 02 QD 05, N. 00006, LOR CENTRAL PARK E ALTOS JAGUAREMA",,"Casa, 0.00 de área total, 110.13 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",129200.0,200000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555520058920,"RUA PROJETADA (OLIVEIRAS), N. 13, RESIDENCIAL MANGUEIRAS",,"Casa, 0.00 de área total, 115.00 de área privativa, 300.00 de área do terreno, 2 qto(s), 1 suite(s), WC, 1 sala(s), cozinha, Terraco.",149226.01,231000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555520514429,"RUA 04 LOT CENTRAL PARK, N. 05, QUADRA 09; DISTR S JOÃO BATISTA DOS VI",,"Casa, 0.00 de área total, 97.00 de área privativa, 200.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",122740.0,190000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555520898391,"RUA GARDÊNIA GONÇALVES, N. 14, LOTE 14; QD32; MIRITUA BOA VISTA",,"Comercial, 0.00 de área total, 600.00 de área privativa, 658.00 de área do terreno.",328900.0,598000.0,45.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555521257926,"RUA B, N. 07, QUADRA 03",CENTRO,"Casa, 0.00 de área total, 64.24 de área privativa, 0.00 de área do terreno, 2 qto(s), a.serv, 1 suite(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",77520.0,120000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1555521831193,"R IMPLANTADA (ATUAL AV CAMPOS), N. 15",,"Terreno, 0.00 de área total, 0.00 de área privativa, 1800.00 de área do terreno.",348000.0,580000.0,40.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
1600000021460,"AV CONTORNO SUL, N. 37, QDA 22, LT 37",,"Casa, 0.00 de área total, 67.02 de área privativa, 180.00 de área do terreno, 3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",364990.01,565000.0,35.4,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
17283,"R das Tarrafas Qd A Lot Recreio de Araçagy, N. 21B, Bairro Araçagy",,"Casa, 260.91 de área total, 260.91 de área privativa, 288.00 de área do terreno, varanda, a.serv, 4 suite(s), 1 lavabo(s), DCE, cozinha, Terraco.",209000.0,418000.0,50.0,Venda Online,Ver foto,SAO JOSE DE RIBAMAR,MA
