link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8555502996270,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL 98",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",70402.24,144000.0,51.11,Venda Direta Online,,MANAUS,AM,Não
8555502711046,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL 99",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",55397.11,113000.0,50.98,Venda Direta Online,,MANAUS,AM,Não
8555505776548,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 90",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",60991.41,124000.0,50.82,Venda Direta Online,,MANAUS,AM,Não
8555514229988,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 91",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno.",64994.44,132000.0,50.77,Venda Direta Online,,MANAUS,AM,Não
8555503946659,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL 36",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",64649.29,130000.0,50.27,Venda Direta Online,,MANAUS,AM,Não
8555510102258,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 90",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",62660.08,126000.0,50.27,Venda Direta Online,,MANAUS,AM,Não
8555518405683,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL112",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.",69172.45,139000.0,50.24,Venda Direta Online,,MANAUS,AM,Não
8555500477682,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 75",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.",57179.99,114000.0,49.85,Venda Direta Online,,MANAUS,AM,Não
8555525672543,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 143",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",58684.73,117000.0,49.85,Venda Direta Online,,MANAUS,AM,Não
8555506042211,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 76",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",72916.61,145000.0,49.72,Venda Direta Online,,MANAUS,AM,Não
8555523621615,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 114",LAGO AZUL,"Apartamento, 0.00 de área total, 40.39 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",59045.81,116800.0,49.45,Venda Direta Online,,MANAUS,AM,Não
8555521686698,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 56",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.",63864.85,126000.0,49.32,Venda Direta Online,,MANAUS,AM,Não
8555530593494,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 05",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",63864.85,126000.0,49.32,Venda Direta Online,,MANAUS,AM,Não
8555532418703,"AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 34",LAGO AZUL,"Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",64371.72,127000.0,49.32,Venda Direta Online,,MANAUS,AM,Não
8444406755842,"RUA CASTANHO, N. 2, ETAPA I",SAO JOSE OPERARIO,"Casa, 0.00 de área total, 257.66 de área privativa, 190.00 de área do terreno, 1 vaga(s) de garagem.",106046.52,207000.0,48.77,Venda Direta Online,,MANAUS,AM,Não
1555519822190,"RUA DOM BÔSCO, N. 35, LTE 35 - QD 48",TANCREDO NEVES,"Terreno, 0.00 de área total, 0.00 de área privativa, 203.18 de área do terreno, 1 vaga(s) de garagem.",79858.07,152000.0,47.47,Venda Direta Online,,MANAUS,AM,Não
8787706589894,"AVENIDA  DO TURISMO, N. 14164, Apto 403, BL 22",TARUMA,"Apartamento, 123.98 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",94933.65,178000.0,46.67,Venda Online,,MANAUS,AM,Sim
