link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8555526095620,"QUADRA QR 410 CONJUNTO 15-A, N. SN, Apto 205, LT 01",SAMAMBAIA,"Apartamento, 86.85 de área total, 46.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",162873.0,266000.0,38.77,Licitação Aberta,,SAMAMBAIA,DF,Não
1444417510708,"QUADRA QR 104, N. SN, LT 01 CJ 15",SAMAMBAIA SUL,"Casa, 85.00 de área total, 85.00 de área privativa, 193.00 de área do terreno.",197567.43,310000.0,36.27,Licitação Aberta,,SAMAMBAIA,DF,Não
1444419158416,"QUADRA QR 325, N. SN, LT 19 CJ 04",SAMAMBAIA SUL,"Casa, 115.00 de área total, 100.00 de área privativa, 126.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",170162.92,267000.0,36.27,Venda Direta Online,,SAMAMBAIA,DF,Sim
1444400460400,"QUADRA 301 - CONJUNTO 7 LOTES 1-6 E 20-22, Apto 1007, BL B",CENTRO URBANO,"Apartamento, 0.00 de área total, 70.96 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",460000.0,460000.0,0.0,Leilão SFI - Edital Único,,SAMAMBAIA,DF,Não
8555538273804,"QR 118, N. SN, Apto 803, LT 1 CJ 3A",SAMAMBAIA SUL,"Apartamento, 47.18 de área total, 28.50 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.",187348.74,187348.74,0.0,Leilão SFI - Edital Único,,SAMAMBAIA,DF,Não
8444430252766,"QR 421, N. SN,  LT 30",SAMAMBAIA NORTE,"Casa, 126.00 de área total, 84.90 de área privativa, 126.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha.",361000.0,361000.0,0.0,Leilão SFI - Edital Único,,SAMAMBAIA,DF,Não
8787712173300,"QUADRA QS 423, N. SN, Apto AP 31, LT 2 CJ M QD QS 423",SAMAMBAIA NORTE,"Apartamento, 39.85 de área total, 32.20 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), 1 vaga(s) de garagem.",227000.0,227000.0,0.0,Leilão SFI - Edital Único,,SAMAMBAIA,DF,Não
8787711620117,"QUADRA 301, N. SN, Apto 401, VG 57 LT 1 2 3 4 CJ 2",SAMAMBAIA,"Apartamento, 88.44 de área total, 48.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",284000.0,284000.0,0.0,Leilão SFI - Edital Único,,SAMAMBAIA,DF,Não
8444411718828,"RUA 600 RAXIIIDF, N. SN, Apto 207, BL O LT 601 RES PORTO PILAR",SANTA MARIA,"Apartamento, 57.19 de área total, 50.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",190000.0,190000.0,0.0,Leilão SFI - Edital Único,,SANTA MARIA,DF,Não
8787707195288,"RUA 200  RAXIIIDF, N. SN, Apto 403, BL 02 LT 201 VG  24 RES PORTO PILAR",SANTA MARIA,"Apartamento, 107.88 de área total, 44.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",186375.43,162408.61,0.0,Leilão SFI - Edital Único,,SANTA MARIA,DF,Não
8787711355103,"QUADRA 501, N. SN, Apto 204, BLOCO D2 LOTE 06 CONJUNTO 02",SETOR HABIT ITAPOA,"Apartamento, 63.69 de área total, 46.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",115571.26,177500.0,34.89,Leilão SFI - Edital Único,,SOBRADINHO,DF,Não
1555520066191,"QI 24, N. SN, Apto 908, TR F LT 14 A 27",SETOR INDUSTRIAL,"Apartamento, 85.58 de área total, 52.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",203940.58,320000.0,36.27,Licitação Aberta,,TAGUATINGA,DF,Não
1444413097598,"QUADRA  52, N. SN, LT 21",TAGUATINGA NORTE,"Casa, 0.00 de área total, 128.00 de área privativa, 340.00 de área do terreno.",369642.29,580000.0,36.27,Licitação Aberta,,TAGUATINGA,DF,Sim
1444418745490,"QUADRA QNL 01, N. SN, Apto 309, BL D",TAGUATINGA NORTE,"Apartamento, 63.64 de área total, 63.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",267034.69,419000.0,36.27,Venda Direta Online,,TAGUATINGA,DF,Sim
1555521370226,"ALAMEDA DOS EUCALIPITOS, N. SN, Apto 908, VG 115 BLOCO B QUADRA 107",NORTE (AGUAS CLARAS),"Apartamento, 125.24 de área total, 75.89 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",383663.21,602000.0,36.27,Licitação Aberta,,TAGUATINGA,DF,Sim
1555517622224,"QUADRA CNB 14, N. SN, Apto AP 11, LT 10 QD CNB 14",TAGUATINGA NORTE,"Apartamento, 99.33 de área total, 67.72 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",364000.0,364000.0,0.0,Leilão SFI - Edital Único,,TAGUATINGA,DF,Não
1555521553460,"LOTES N° 1 A 13 QUADRA QI-24, N. SN, Apto 303, TORRE B VAGA N°499",SETOR INDUSTRIAL,"Apartamento, 81.55 de área total, 50.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",740514.37,265000.0,0.0,Leilão SFI - Edital Único,,TAGUATINGA,DF,Não
