link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8444403933502,"AV JOAO GABRIEL DE BRITO, N. 726, QD B LT 1B",LOT VAQUEJADA,"Casa, 0.00 de área total, 92.50 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",33729.41,100800.0,66.54,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444406985929,"RUA RUA SERGIO FIALHO, N. 180",CENTRO,"Casa, 70.00 de área total, 70.00 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",45188.76,104024.57,56.56,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444410428133,"RUA JOSE CLEMENTINO, N. 70,",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 203.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.",40200.36,91000.0,55.83,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444412319765,"TRAVESSA JOSÉ PEDRO DE BRITO, N. 33,",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",40200.36,91000.0,55.83,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444412897939,"RUA VALENTIM ROCHA, N. 207, LT 18",CENTRO,"Casa, 0.00 de área total, 70.00 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",34581.8,78000.0,55.67,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444412619254,"RUA VALENTIM ROCHA, N. 202, LT 17",ZONA SUDOESTE,"Casa, 0.00 de área total, 70.00 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",43651.63,93000.0,53.07,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8555513041721,"RUA VICENTE GOMES, N. 45,",CENTRO,"Casa, 60.00 de área total, 60.00 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).",33778.68,65585.57,48.5,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444416457348,"RUA VICENTE GOMES, N. 25, CASA",CENTRO,"Casa, 0.00 de área total, 81.67 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",63428.3,111000.0,42.86,Venda Direta Online,,ALAGOINHA DO PIAUI,PI,Não
8444414662599,"RUA I, N. 87, .",BACURIZEIRO,"Casa, 0.00 de área total, 58.50 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.",29142.04,146000.0,80.04,Venda Online,,ALTOS,PI,Não
8444424311918,"RUA XV, N. 44, LT 04 QD P",BAIRRO SAO SEBASTIAO,"Casa, 0.00 de área total, 62.00 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",41180.16,139000.0,70.38,Venda Direta Online,,ALTOS,PI,Não
8444426999011,"RUA COLORADO, N. 595, .",STA INES,"Casa, 0.00 de área total, 52.84 de área privativa, 231.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",43855.99,142708.67,69.27,Venda Online,,ALTOS,PI,Não
8444426509502,"RUA PROJETADA 02, N. 66, CS 66",CENTRO,"Casa, 0.00 de área total, 50.14 de área privativa, 280.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",31034.95,89396.97,65.29,Venda Online,,ALTOS,PI,Não
