link,endereco,bairro,descricao,preco,avaliacao,desconto,modalidade,foto,cidade,estado,financiamento
8787720073352,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 501, BL 13 VAGA 472",PRAIA DA BALEIA,"Apartamento, 0.00 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",244814.57,230000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787719057110,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 302, BL 20 VG 304 LT 1A2B",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",242775.15,226000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787716534600,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUE, N. 395, Apto 201, ÁREA 01A2B BL 16 VG 338",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",242775.15,225000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8104600002929,"RUA MINAS GERAIS, N. 250, Apto 402, BL 20 SETOR A2",FAZENDA GUAXINDIBA,"Apartamento, 50.70 de área total, 43.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",239169.7,220000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787713785679,"RUA GUSTAVO BARROSO, N. 919, Apto 301, BL 09",GUARACIABA,"Apartamento, 62.38 de área total, 40.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",240000.0,220000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787717106636,"AV DESEMB ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 502, BL 12 VG 159 AREA 01A2B",PRAIA DA BALEIA,"Apartamento, 62.36 de área total, 42.47 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",284500.0,248500.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787718113130,"AVENIDA DESEMBARGADOR ANTONIO JOSE MIGUEL FEU ROSA, N. 395, Apto 402, BL.19  AP402",PRAIA DA BALEIA,"Apartamento, 0.00 de área total, 42.47 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.",243184.73,210384.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787708815417,"RUA BARAO DO RIO BRANCO, N. 640, Apto 507, TORRE 2",COLINA DE LARANJEIRAS,"Apartamento, 66.52 de área total, 42.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",345588.84,285000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
8787707668526,"AVENIDA AUGUSTO RUSCHI, N. 1900, Apto 403, BL 07 VAGA 257",BALNEARIO DE CARAPEBUS,"Apartamento, 70.37 de área total, 48.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",241057.23,170000.0,0.0,Leilão SFI - Edital Único,,SERRA,ES,Não
10208367,"RUA MARILANDIA, N. 00, QD 32, LT 36",RIO MARINHO,"Loja, 0.00 de área total, 850.00 de área privativa, 384.00 de área do terreno.",794643.82,1859166.0,57.26,Venda Direta Online,,VILA VELHA,ES,Não
1155532800019,"RUA INACIO HIGINO, N. 673, LOJA 01",PRAIA DA COSTA,"Loja, 0.00 de área total, 716.82 de área privativa, 0.00 de área do terreno, 19 vaga(s) de garagem.",4277536.38,8140000.0,47.46,Venda Direta Online,,VILA VELHA,ES,Não
1555531355831,"RUA SERRA, N. 4, LT 04, QD 19",TERRA VERMELHA,"Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.",91570.92,150000.0,38.96,Licitação Aberta,,VILA VELHA,ES,Não
1444415324443,"RUA DARCI VIEIRA DOS SANTOS, N. SN, 153",DO CONGO,"Terreno, 0.00 de área total, 0.00 de área privativa, 2004.00 de área do terreno.",572308.24,898000.0,36.27,Venda Direta Online,,VILA VELHA,ES,Sim
8787716528480,"RUA HENRIQUE CHAVES, N. SN, Apto 705, TORRE 01",NOSSA SENHORA DA PENHA,"Apartamento, 67.30 de área total, 43.67 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",214590.32,275000.0,21.97,Leilão SFI - Edital Único,,VILA VELHA,ES,Não
8444406079073,"AVENIDA SANTA LEOPOLDINA, N. 1200, Apto 302, BL 320",COQUEIRAL DE ITAPARICA,"Apartamento, 0.00 de área total, 51.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",330000.0,308000.0,0.0,Leilão SFI - Edital Único,,VILA VELHA,ES,Não
10140908,"AVENIDA JERONIMO MONTEIRO, N. 126",CENTRO,"Loja, 0.00 de área total, 1202.00 de área privativa, 0.00 de área do terreno.",290881.24,626700.0,53.59,Licitação Aberta,,VITORIA,ES,Não
10307845,"AVENIDA MARCOS DE AZEVEDO, N. 375, LJ 1",PARQUE MOSCOSO,"Loja, 0.00 de área total, 140.00 de área privativa, 0.00 de área do terreno.",552000.0,552000.0,0.0,Leilão SFI - Edital Único,,VITORIA,ES,Sim
